AGE,INCOME,INCPER,SPENDING
22.083334,2083.333333,25000,340.4924956
22.083334,2016.666667,12100,337.6525104
22.083334,2000,24000,20.3600004
22.083334,1916.666667,25400,527.4183601
22.083334,1841.666667,22100,105.0933341
22.083334,1833.333333,22000,28.3249997
22.083334,1833.333333,22300,113.5548558
22.083334,1833.333333,22000,362.8225078
22.083334,1791.666667,21500,272.1783165
22.083334,1666.666667,20000,77.2141665
22.083334,1666.666667,10000,112.9350066
22.083334,1666.666667,20000,406.3541939
22.083334,1666.666667,25000,530.6379994
22.083334,1530,30460,111.8281361
22.083334,1500,20000,112.5194952
22.083334,1500,24000,115.1900031
22.083334,1500,9000,128.0933283
22.083334,1473.333333,17680,13.5783338
22.083334,1416.666667,17000,7.9166667
22.083334,1375,16500,68.5458323
22.083334,1333.333333,16000,1
22.083334,1305,15660,92.2324995
22.083334,1264.166667,5171.666504,4.5628961
22.083334,1250,15000,25.8241687
22.083334,1250,15000,36.1183332
22.083334,1250,19800,58.7247452
22.083334,1250,15000,129.0666685
22.083334,1166.666667,7500,150.3226683
22.083334,1040,15480,104.9358624
22.083334,1000,6000,610.008359
22,5000,60000,222.7366716
22,3125,37500,144.4066642
22,2500,33000,98.6939389
22,2500,40000,120.1462559
22,2333.333333,28000,148.3191699
22,2250,27000,79.7608327
22,2200,26400,185.1366743
22,2150,25800,31.6725014
22,2083.333333,25000,70.0191672
22,2083.333333,25000,350.4724863
22,2000,24000,27.6666675
22,2000,24000,141.7991668
22,2000,12000,289.6462679
22,1833.333333,22000,48.5058328
22,1833.333333,27000,85.8543211
22,1833.333333,24600,89.9905848
22,1833.333333,7333.333496,108.5725017
22,1833.333333,22000,184.5075116
22,1833.333333,27000,207.0946917
22,1800,21600,388.9375269
22,1733.333333,20800,230.477494
22,1666.666667,20000,235.18083
22,1600,9600,76.1299968
22,1600,19200,99.666667
22,1541.666667,23500,163.489488
22,1483.333333,17800,1
22,1469.916667,5879.666504,47.6733355
22,1458.333333,17500,906.3091626
22,1451.666667,17420,293.3333481
22,1416.666667,5666.666504,349.5149985
22,1333.333333,19640,12.8465717
22,1333.333333,8000,89.4966722
22,1333.333333,21000,109.5092098
22,1300,10968.33301,22.8354357
22,1250,15000,188.3199997
22,1232.333333,31532,47.0937976
22,1185,6340,6.4794952
22,932.4166667,18589,61.0853574
21.916666,3750,67000,203.0574577
21.916666,2916.666667,38600,0.9067358
21.916666,2800,33600,100.7466733
21.916666,2500,15000,11.7541675
21.916666,2333.333333,28000,2.7499999
21.916666,2333.333333,30000,131.0718904
21.916666,2250,27000,366.2183583
21.916666,2000,24000,35.891667
21.916666,2000,24000,58.3450012
21.916666,2000,12000,465.2783275
21.916666,1966.666667,23600,260.010834
21.916666,1916.666667,7666.666504,143.5958215
21.916666,1891.666667,22700,130.8141636
21.916666,1882.75,22593,122.3583354
21.916666,1875,22500,107.4458356
21.916666,1833.333333,22000,54.5641684
21.916666,1833.333333,6718.75,135.899288
21.916666,1833.333333,22000,351.2558391
21.916666,1750,21000,211.1458331
21.916666,1750,21000,582.5232938
21.916666,1666.666667,20000,65.9599962
21.916666,1666.666667,10000,69.2058355
21.916666,1666.666667,20000,141.3183287
21.916666,1666.666667,5000,255.7574958
21.916666,1625,19500,7.3333331
21.916666,1625,19500,62.3691659
21.916666,1541.666667,22000,68.82911
21.916666,1500,18000,4.6666665
21.916666,1500,23200,76.2071125
21.916666,1416.666667,17000,62.840838
21.916666,1416.666667,17000,251.9033452
21.916666,1375,15750,76.4604732
21.916666,1300,15600,52.2508357
21.916666,1258.333333,10800,38.8772564
21.833334,5000,30000,145.4166695
21.833334,4166.666667,16666.66602,309.0308358
21.833334,3083.333333,37000,174.9775112
21.833334,2666.666667,37000,31.3463062
21.833334,2666.666667,32000,373.2966582
21.833334,2500,30000,1
21.833334,2500,7500,8.3333335
21.833334,2300,15600,693.0814147
21.833334,2166.666667,26000,1121.338298
21.833334,2083.333333,25000,14.1525001
21.833334,2083.333333,25000,154.0425078
21.833334,2083.333333,25000,264.2724973
21.833334,1916.666667,24000,157.0125297
21.833334,1750,10500,10.3333336
21.833334,1750,21000,40.2850052
21.833334,1750,21000,65.7999991
21.833334,1733.333333,20800,203.5333385
21.833334,1583.333333,21000,14.8531747
21.833334,1562.5,18750,28.5583345
21.833334,1541.666667,18500,222.0366777
21.833334,1500,9000,143.3241628
21.833334,1400,16800,156.6666678
21.833334,1333.333333,49000,39.9872114
21.833334,1316.666667,15800,17.5041667
21.833334,1300,15600,13.2758331
21.833334,1300,15600,308.2574949
21.833334,1250,21000,470.8166793
21.833334,1100,19200,480.9927553
21.833334,900,18480,56.4652607
21.833334,844.6666667,20272,21.3870819
21.75,2600,31200,168.4900194
21.75,2500,30000,203.2499947
21.75,2500,15000,508.2891509
21.75,2333.333333,28000,95.8041648
21.75,1966.666667,34600,435.8826627
21.75,1833.333333,22000,194.8366662
21.75,1750,11666.66699,159.0084974
21.75,1666.666667,20000,23.2600002
21.75,1600,19200,57.9016685
21.75,1583.333333,17543.5,59.2566573
21.75,1516.666667,18200,59.0100049
21.75,1500,13875,112.8145941
21.75,1476,17712,164.796661
21.75,1445.166667,17342,63.9258309
21.75,1375,8250,326.0458224
21.75,1333.333333,16000,121.3399967
21.75,1291.666667,15500,33.8608325
21.75,1290,15480,319.1216652
21.75,1280,15360,4.6666667
21.75,1277.083333,12489.5,27.7702628
21.75,1250,18000,18.2652776
21.75,1250,5000,258.0666728
21.75,1072,19776,5.8576213
21.75,500,9600,50.1679704
21.666666,3333.333333,40000,542.3974991
21.666666,3166.666667,38000,198.8133378
21.666666,2333.333333,28000,35.6274995
21.666666,2113.333333,14180,129.7360167
21.666666,2083.333333,28000,110.2678555
21.666666,2000,24000,35.7200019
21.666666,1958.333333,23500,229.4150026
21.666666,1916.666667,23000,266.2466715
21.666666,1750,26000,94.7537515
21.666666,1750,21000,124.8541698
21.666666,1500,21600,165.9430526
21.666666,1500,10200,229.0823534
21.666666,1367,9788,85.8369331
21.666666,1350,16200,70.2500012
21.666666,1300,15600,1
21.666666,1300,15600,198.3208269
21.666666,1200,20400,205.2894115
21.583334,5000,60000,770.4191655
21.583334,2125,25500,690.6516999
21.583334,2097.333333,25168,255.2866656
21.583334,2000,15600,173.5583395
21.583334,2000,24000,275.8750021
21.583334,1833.333333,22000,44.4724994
21.583334,1833.333333,22000,70.228332
21.583334,1800,21600,61.7150009
21.583334,1750,21000,19.2416667
21.583334,1750,21000,172.9774941
21.583334,1708.333333,20500,135.4824944
21.583334,1666.666667,20000,189.8333306
21.583334,1600,31200,54.3487191
21.583334,1583.333333,19000,95.3383346
21.583334,1550,12300,218.5455926
21.583334,1500,18000,192.4433336
21.583334,1500,18000,286.90584
21.583334,1500,22200,624.2777556
21.583334,1442,17304,11.8333335
21.583334,1375,8333.333008,150.4128864
21.583334,1300,15600,235.604997
21.583334,1250,15000,13.1750002
21.583334,1250,15000,364.0175238
21.5,4583.333333,55000,357.2958335
21.5,2291.666667,27500,108.9316653
21.5,2166.666667,26000,299.0783503
21.5,2080,24960,272.4883318
21.5,1981.583333,23779,35.6666677
21.5,1833.333333,25000,273.1945391
21.5,1791.666667,21500,142.0991657
21.5,1750,23400,57.4957291
21.5,1708.333333,24000,49.612847
21.5,1666.666667,13500,18.6419751
21.5,1666.666667,26000,253.3942213
21.5,1666.666667,10000,772.484988
21.5,1633.333333,19600,587.596636
21.5,1541.666667,18500,80.1075023
21.5,1520.833333,20650,190.6742112
21.5,1439.166667,43570,83.7521039
21.5,1400,16800,1511.380053
21.5,1275,15300,46.5416648
21.5,1250,16300,40.9240788
21.5,1208,8544,71.4690935
21.5,1166.666667,32000,160.8293826
21.416666,2916.666667,35000,302.5741503
21.416666,2750,33000,376.8533319
21.416666,2333.333333,28000,458.4916631
21.416666,2250,29000,189.8526717
21.416666,2000,24000,172.0483303
21.416666,1958.333333,23500,49.041669
21.416666,1791.666667,21500,476.3158249
21.416666,1750,21000,5.5000001
21.416666,1728.25,21459,92.6557524
21.416666,1666.666667,20000,58.2875001
21.416666,1666.666667,20000,78.7874932
21.416666,1666.666667,20000,167.689162
21.416666,1666.666667,20000,193.0149893
21.416666,1666.666667,20000,262.5158181
21.416666,1666.666667,20000,314.9091701
21.416666,1650,19800,37.7916665
21.416666,1583.333333,19000,85.3975002
21.416666,1583.333333,19000,110.0908344
21.416666,1583.333333,25800,189.361756
21.416666,1583.333333,20500,1126.451333
21.416666,1500,18000,1131.235868
21.416666,1458.333333,17500,35.6683329
21.416666,1416.666667,20000,50.1337076
21.416666,1416.666667,8500,483.7799917
21.416666,1375,16500,247.1950091
21.416666,1333.333333,16000,51.3333331
21.416666,1333.333333,16000,151.5216629
21.416666,1333.333333,16000,385.7749701
21.416666,1300,15600,87.3158395
21.416666,1300,15600,203.2233298
21.416666,1250,15000,6.6666666
21.416666,1213.333333,8905,0.8175182
21.416666,1040,6780,42.1951616
21.416666,1000,15000,50.2366647
21.416666,564.6666667,15896,115.8973341
21.333334,4333.333333,52000,390.761671
21.333334,2916.666667,35000,48.19167
21.333334,2583.333333,31000,133.1416663
21.333334,2500,30000,80.7708316
21.333334,2083.333333,25000,75.0075017
21.333334,2083.333333,6250,306.2083386
21.333334,2000,12000,167.8591669
21.333334,1916.666667,23000,5.5000001
21.333334,1800,10800,15.2275007
21.333334,1666.666667,25000,51.7020033
21.333334,1666.666667,20000,108.1991692
21.333334,1666.666667,20000,145.5724984
21.333334,1666.666667,20000,372.650822
21.333334,1633.333333,19600,262.9883255
21.333334,1583.333333,19000,50.1058338
21.333334,1516.666667,18200,90.3491661
21.333334,1416.666667,17000,43.1399982
21.333334,1416.666667,17000,156.4758252
21.333334,1291.666667,15500,1
21.333334,1291.666667,15500,59.9316677
21.333334,1250,19000,112.0730303
21.333334,1147.166667,15766,75.3087323
21.333334,1083.333333,17160,7.6546717
21.25,3083.333333,18500,105.7991656
21.25,2666.666667,32000,21.4166666
21.25,2583.333333,41500,73.5011242
21.25,2541.666667,15250,13.9541663
21.25,2083.333333,15200,74.8478652
21.25,1916.666667,23000,61.3750061
21.25,1875,22500,59.755831
21.25,1666.666667,20000,137.6408339
21.25,1658.333333,6633.333496,57.9808344
21.25,1625,19500,165.7708334
21.25,1583.333333,19000,195.5458379
21.25,1541.666667,18500,676.8791626
21.25,1458.333333,17500,281.8066844
21.25,1375,16500,408.4316604
21.25,1333.333333,16000,374.2750088
21.25,1321.666667,15860,80.3324952
21.25,1250,7500,87.7658371
21.25,1250,15000,165.1741564
21.25,1100,10000,34.0735992
21.25,1083.333333,16600,69.4057699
21.166666,2500,30000,136.8766651
21.166666,2300,13800,165.9458384
21.166666,2250,27000,232.9625096
21.166666,2083.333333,12500,279.5524895
21.166666,2000,24000,201.6658485
21.166666,1958.333333,23500,527.0041538
21.166666,1916.666667,23000,140.0758326
21.166666,1875,11250,136.3974949
21.166666,1833.333333,22000,53.4891669
21.166666,1750,21000,49.4424994
21.166666,1666.666667,20000,45.7408341
21.166666,1666.666667,20000,60.4633304
21.166666,1666.666667,22400,532.3898792
21.166666,1625,19500,175.8183269
21.166666,1625,20500,360.6493212
21.166666,1500,18000,49.8225018
21.166666,1500,18000,111.6558351
21.166666,1500,18000,288.8016701
21.166666,1473.333333,17680,65.7091664
21.166666,1250,15000,33.191666
21.166666,1250,15000,43.6408306
21.083334,4583.333333,55000,82.0891644
21.083334,3000,20000,173.6925021
21.083334,2750,33000,377.8375052
21.083334,2333.333333,28000,117.7500039
21.083334,2333.333333,28000,173.8474891
21.083334,2000,24000,66.7399988
21.083334,2000,28200,232.6276451
21.083334,1833.333333,22000,577.9833744
21.083334,1666.666667,20000,9.1666666
21.083334,1666.666667,20000,604.0550272
21.083334,1583.333333,19000,252.721666
21.083334,1541.666667,18500,215.1766618
21.083334,1500,18000,192.4491674
21.083334,1500,18000,205.3066716
21.083334,1440,8640,242.4258399
21.083334,1433.333333,17200,203.1574974
21.083334,1333.333333,16000,43.8708365
21.083334,1333.333333,16000,82.0108354
21.083334,1291.666667,15500,91.8916672
21.083334,1278.666667,15344,5.5000001
21.083334,1250,15000,149.7008279
21.083334,1166.666667,23000,132.3405815
21.083334,1000,12000,38.8654172
21.083334,958.3333333,23500,23.4844676
21.083334,833.3333333,15000,0.3333333
21,3333.333333,40000,782.2933296
21,2333.333333,28000,207.1241637
21,2208.333333,26500,1
21,2200,26400,410.2249891
21,2045.833333,37770,46.4740545
21,1791.666667,21500,28.3758343
21,1750,21000,132.15583
21,1750,21000,374.9566637
21,1750,21000,465.1691914
21,1666.666667,20000,57.2891658
21,1666.666667,6666.666504,626.3783574
21,1641.666667,12331.5,441.4980451
21,1583.333333,9500,71.3450021
21,1583.333333,19000,105.1858272
21,1583.333333,19000,264.430816
21,1500,18000,36.7700011
21,1500,18000,80.5025026
21,1419.583333,17035,1
21,1343.333333,16120,47.0583327
21,1333.333333,16400,295.5374122
21,1250,5000,1
21,1250,9500,11.1677637
20.916666,2500,40000,105.322497
20.916666,2416.666667,14500,583.0374906
20.916666,2083.333333,25000,38.7608345
20.916666,2083.333333,25000,214.3233394
20.916666,1666.666667,20000,92.2733359
20.916666,1440,18480,188.2691002
20.916666,1416.666667,8500,247.6683247
20.916666,1296.75,20361,45.9763191
20.916666,1250,23000,22.6978259
20.916666,1250,7500,36.2883322
20.916666,1250,15000,189.3291622
20.916666,1183.333333,22000,79.2585962
20.916666,1041.666667,12500,176.8583277
20.833334,2666.666667,32000,161.6125007
20.833334,2416.666667,29000,546.4616604
20.833334,2302.5,27630,119.098331
20.833334,2000,24000,70.7741678
20.833334,1958.333333,23500,1
20.833334,1950,23400,762.2016817
20.833334,1833.333333,22000,383.8208268
20.833334,1750,11750,54.8159555
20.833334,1700,20400,33.7358342
20.833334,1685.416667,25425,233.4857202
20.833334,1666.666667,20000,34.0266681
20.833334,1600,19200,1
20.833334,1600,19200,208.0833435
20.833334,1598,19176,607.7358546
20.833334,1500,18000,830.2767277
20.833334,1493.333333,17920,393.9166705
20.833334,1491.666667,27500,69.3451475
20.833334,1458.333333,17500,288.0900105
20.833334,1450,17400,40.1816661
20.833334,1436.916667,17243,60.0833344
20.833334,1400,16800,249.7400075
20.833334,1375,16500,212.8916718
20.833334,1260.5,15126,151.5916653
20.833334,1200,21600,50.5155534
20.833334,1200,25200,554.4662118
20.833334,1170,16380,0.8571429
20.833334,833.3333333,20000,3.9583332
20.75,2416.666667,29000,133.8358323
20.75,2166.666667,26000,131.8374978
20.75,1750,21000,78.7791638
20.75,1750,21000,516.928345
20.75,1666.666667,20000,37.5883343
20.75,1430,17160,182.4433236
20.75,1250,15000,9.25
20.75,1250,15000,245.5266751
20.75,916.6666667,17500,267.6703235
20.666666,2250,13500,157.1500059
20.666666,2125,25500,566.4566942
20.666666,1800,21600,241.0716623
20.666666,1750,10500,181.4349927
20.666666,1666.666667,20000,167.0399929
20.666666,1625,19500,40.570833
20.666666,1500,18000,419.4316864
20.666666,1475,17700,180.8491716
20.666666,1458.333333,17500,18.0824999
20.666666,1428.5,17142,212.6308327
20.666666,1416.666667,17000,105.1283361
20.666666,1416.666667,17000,300.2100053
20.666666,1250,15000,2.9166666
20.666666,1166.666667,15000,8.6333333
20.583334,2500,30000,48.5525001
20.583334,2250,27000,266.1908381
20.583334,2083.333333,25000,44.9900011
20.583334,1900,22800,426.1024982
20.583334,1666.666667,20000,177.6600008
20.583334,1625,19500,102.6666639
20.583334,1500,19800,70.0068176
20.583334,1500,18000,72.2133312
20.583334,1500,18000,188.6708289
20.583334,1416.666667,24020,128.1357848
20.583334,1333.333333,16000,4.6666668
20.583334,1333.333333,19000,29.420351
20.583334,1333.333333,8666.666992,69.4030772
20.583334,1333.333333,21000,112.3409569
20.583334,1333.333333,16000,134.5133285
20.583334,1250,16800,89.9918191
20.583334,1250,15000,132.4649993
20.583334,1250,18125,145.5862075
20.583334,1166.666667,16000,41.304376
20.583334,500,56000,14.8283038
20.5,2166.666667,27100,73.2589246
20.5,2083.333333,25000,152.4591663
20.5,1666.666667,20000,64.0516666
20.5,1625,19500,177.7433343
20.5,1516.666667,18200,328.7374939
20.5,1460,23520,72.3190369
20.5,1420.833333,17050,48.170003
20.5,1333.333333,16000,69.0970818
20.5,1333.333333,16000,111.7758354
20.5,1333.333333,16000,134.0125004
20.5,1300,15600,57.0416667
20.5,1250,15000,12.2500001
20.5,1100,9600,35.7946854
20.5,1083.333333,15400,97.0631521
20.5,1000,16800,37.6107134
20.5,523.3333333,9380,37.0883199
20.416666,1666.666667,20000,462.7366861
20.416666,1416.666667,17000,59.8258317
20.416666,1250,15000,135.2366619
20.416666,1139.583333,22375,57.7064644
20.416666,1083.333333,25000,20.3606007
20.333334,2333.333333,28000,1
20.333334,2083.333333,25000,121.8500004
20.333334,2083.333333,9000,216.5239149
20.333334,1958.333333,32000,25.3940745
20.333334,1833.333333,47000,90.0938977
20.333334,1680,6720,66.934163
20.333334,1666.666667,25000,145.08266
20.333334,1666.666667,20000,173.7616584
20.333334,1666.666667,20000,187.7616718
20.333334,1660,19920,107.9116714
20.333334,1633.333333,19600,340.6991675
20.333334,1500,18000,55.1966652
20.333334,1491.666667,17900,395.3808223
20.333334,1300,15600,36.3333341
20.333334,1250,35000,126.1392888
20.333334,1250,20000,214.3312432
20.333334,1208.333333,19000,15.5219951
20.333334,896,16752,157.461628
20.25,2333.333333,28000,280.324166
20.25,2083.333333,25000,109.4050007
20.25,1666.666667,20000,341.4950023
20.25,1541.666667,18500,528.1916596
20.25,1524.583333,21295,285.3795241
20.25,1375,16500,453.8324662
20.25,1333.333333,21000,44.3434914
20.25,1300,15600,217.8291768
20.25,1274,15288,45.9366643
