fiscal_year,fund,category,code,tax,July,August,September,October,November,December,January,February,March,April,May,June,
2016,Other Special Revenue,Other Tax,1901,Potato Tx,56332.11,56585.23,33589.64,39979.11,62561.93,57397.71,40692.17,90076.75,73420.24,39907.58,109565.72,100110.68,
2016,Other Special Revenue,Other Tax,1903,Mahog Quah ,3916.80,4564.80,3169.20,2845.20,2178.00,1551.60,1264.80,1564.80,2535.60,862.80,2606.40,640.80,
2016,Other Special Revenue,Other Tax,1913,Hospital tax,0.00,0.00,0.00,60879.00,47043562.00,562882.00,0.00,0.00,0.00,0.00,47666873.00,0.00,
2016,Other Special Revenue,Other Tax,1980,Waste Oil Fee,252074.07,282649.10,266504.69,288838.18,270626.42,287635.83,246799.11,274394.64,209108.67,221369.50,246699.10,246263.35,
2016,Other Special Revenue,Other Tax,2654,Recycle ,464660.67,147132.41,135485.64,408969.58,140338.11,142019.00,262382.73,343042.43,93947.00,281453.13,139978.43,125840.42,
2017,General Fund,Property Tax,0170,Rel Est Tra,1588104.93,1515248.50,1871629.26,2027750.60,1841798.89,1375863.06,1280879.57,1204805.83,679963.73,1068848.84,958109.18,1646113.20,
2017,General Fund,Property Tax,0175,Comm For ex ,1453.47,-6755.85,679.01,637.25,666.33,-1.17,647.85,295.11,2574810.92,-539543.75,290897.96,-12773.00,
2017,General Fund,Estate Tax,0212,Estate TX,1336414.72,3874421.94,1018859.07,293324.72,3248240.84,382049.69,265024.79,998370.58,423177.05,44682.82,53750.61,-220630.80,
2017,General Fund,Motor Fuel Tax,0334,Gas TX IF&W,23833.02,25771.95,26709.88,23309.87,23783.21,23001.63,22683.64,20798.47,18745.98,21464.17,20033.17,23387.58,
2017,General Fund,Individual Income Tax,0401,Payments,5234076.96,7613704.91,9107285.31,15149093.57,7383853.66,5672197.85,4117766.94,8927665.74,22914457.13,157905428.92,11857735.98,8449888.91,
2017,General Fund,Individual Income Tax,0402,Withhold,81290065.45,107403329.89,97605218.75,103037450.94,109065884.88,117087753.36,117293970.15,112852376.63,120171869.93,96514576.71,113384202.83,113377070.14,
2017,General Fund,Individual Income Tax,0403,Estimate,5063741.56,4870139.14,62787399.38,10074652.95,5855027.19,29182134.28,65327648.42,3576148.78,5498228.10,36706435.98,4626927.20,59766905.58,
2017,General Fund,Individual Income Tax,0404,Fiduciary,281772.00,212466.59,1553764.19,-589850.75,232484.43,992738.14,1287947.11,373430.18,493119.08,5582019.39,278675.96,2268620.86,
2017,General Fund,Individual Income Tax,0408,Refunds,-4428988.42,-3964889.97,-3692459.54,-7584089.26,-5649289.87,-3687240.41,-7260960.77,-77912018.76,-106093666.04,-75372398.36,-28192095.85,-12028423.03,
2017,General Fund,Corporate Income Tax,0415,Payments,1999102.48,845171.45,4978686.23,3120341.70,642837.13,9959171.05,1712747.44,1742434.16,8126092.90,13587950.05,4268581.28,4217205.14,
2017,General Fund,Corporate Income Tax,0417,Estimate Pay,6090826.22,5617463.80,28324880.23,11959255.03,3308711.00,26179454.61,5336234.11,3056687.31,8697282.14,19652068.47,7275277.68,33485664.91,
2017,General Fund,Corporate Income Tax,0418,Refunds,-2187775.89,-183789.20,-1863190.55,-7595099.44,-5503874.12,-7685192.74,-613954.98,-4553165.26,-2646814.19,-2572860.36,-2657220.01,-882075.68,
2017,General Fund,Cigarette & Tobacco Tax,0511,Cig Tx,10727575.78,11745610.27,12509949.38,9911017.89,11506225.33,7289338.24,11921495.05,6522427.91,12751543.72,7736916.00,11051226.11,16525970.14,
2017,General Fund,Cigarette & Tobacco Tax,0512,Tob Tx,1064246.08,1168333.87,1164113.79,1305217.75,414359.89,2577583.52,1030014.64,978413.25,1152486.54,174437.17,1694203.00,1320501.75,
2017,General Fund,Sales & Use Tax,0621,Sales Tx,120135856.87,127460558.55,131139376.19,121560431.83,102999369.11,91511670.14,113741443.33,77746191.26,78371391.97,94209686.57,94673870.70,112645806.63,
2017,General Fund,Sales & Use Tax,0623,Use Tax,8268650.75,6444793.60,6831227.94,6465343.97,5986794.66,5625316.56,10985809.14,5589783.42,4118191.27,6183815.15,5785233.67,7827555.69,
2017,General Fund,Sales & Use Tax,0625,Spec Tx Ref,19352.18,91578.74,29936.96,39741.07,88402.90,36026.18,85340.61,138024.54,22837.95,63133.69,35854.75,17515.49,
2017,General Fund,Sales & Use Tax,0631,Sale Abat,-69971.17,-32690.90,-247822.29,-84841.83,-109276.84,-614226.64,-291584.65,-335203.10,-182842.11,-47772.06,-169454.18,-6902028.30,
2017,General Fund,Sales & Use Tax,0633,Use Abat,-54014.81,-44962.65,-66262.05,-120265.53,-73251.38,-36757.19,-65837.46,-72072.06,-84980.07,-144216.56,-35473.17,-145316.12,
2017,General Fund,Sales & Use Tax,0675,Service Prov.,4814021.51,6533722.40,4783425.23,4838324.47,4859710.72,4785560.46,5149087.08,4573464.94,4550017.30,4958343.74,4819423.99,6545949.21,
2017,General Fund,Business & Special Industry Tax,0822,Tele Prop ,0.00,0.00,0.00,0.00,22156.75,20924.47,0.00,0.00,6205396.61,0.00,0.00,0.00,
2017,General Fund,Business & Special Industry Tax,0901,Insur Prem ,89242.25,22991.50,2172749.18,9188647.31,2877934.11,453925.00,29008.00,1161210.01,14031850.21,7437399.22,8988869.88,27259634.64,
2017,General Fund,Business & Special Industry Tax,0903,Unauth Ins,62590.23,43169.15,6352.98,651120.21,74976.48,4826.12,43510.55,263643.52,175318.44,279055.73,402614.73,832952.55,
2017,General Fund,Business & Special Industry Tax,1195,Container Fee,378903.45,446383.72,147173.78,109511.95,196592.59,297949.37,284980.16,228801.76,237633.45,109505.52,153271.93,124143.57,
2017,General Fund,Business & Special Industry Tax,1493,Milk Handling,893545.82,765625.26,575418.04,246626.24,234063.68,536791.42,156856.56,90915.21,310673.37,97141.50,268645.64,437193.25,
2017,General Fund,Business & Special Industry Tax,1903,Mahog Qua,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2017,General Fund,Business & Special Industry Tax,1913,Hospital tax,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2017,Highway Fund,Special Fuel Tax,0308,7.5%  Transcap,-297427.02,-310189.51,-300145.83,-341179.11,-293524.61,-328130.48,-290727.83,-263776.69,-308493.01,-244772.19,-290164.19,-509844.50,
2017,Highway Fund,Special Fuel Tax,0311,Spec Fu ,4403382.28,4680502.15,5079846.43,4912560.11,4523045.86,4982439.65,4305500.34,4564722.32,4993630.18,3985188.33,4240634.11,7521665.65,
2017,Highway Fund,Special Fuel Tax,0312,Use Fuel,-279723.38,-145702.96,-568987.01,-237511.28,-150384.89,-554888.62,-190280.04,-158651.44,-614453.71,-176469.31,-125681.59,-572477.58,
2017,Highway Fund,Special Fuel Tax,0325,Off-H Ref,-157965.27,-398939.04,-508915.06,-125993.97,-473278.13,-52477.91,-238849.29,-889048.31,-265936.36,-545089.78,-246096.70,-151261.36,
2017,Highway Fund,Special Fuel Tax,0326,Spec Int,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2017,Highway Fund,Gasoline Tax,0321,Gas Tax,17659649.08,19598561.11,20004040.97,17350581.73,17292980.69,16086006.48,16815085.45,15517764.95,14287288.13,16041843.77,14862183.19,17336424.17,
2017,Highway Fund,Gasoline Tax,0322,Gas Tx Ref,-10177.88,-372925.60,-10902.46,-19176.40,-644527.53,946314.05,-17596.74,-22922.19,-141892.59,-21774.96,-22477.18,-15841.33,
2017,Highway Fund,Gasoline Tax,0329,7.5%  Transcap,-1290545.68,-1395538.19,-1446326.20,-1262217.35,-1287848.74,-1245526.77,-1228307.54,-1126226.60,-1015085.34,-1162274.14,-1084786.23,-1266425.50,
2017,Highway Fund,Gasoline Tax,0333,Shrinkage,-856.62,-141215.63,-214176.66,-70189.46,0.00,-646.52,0.00,-93342.77,-263786.99,-125607.45,-4916.01,-1819.27,
2017,Highway Fund,Gasoline Tax,0334,Gas TX IF&W,-23833.02,-25771.95,-26709.88,-23309.87,-23783.21,-23001.63,-22683.64,-20798.47,-18745.98,-21464.17,-20033.17,-23387.58,
2017,Highway Fund,Gasoline Tax,0335,Snow Trail Fund,-135798.70,-146846.63,-152190.83,-132817.83,-135514.92,-131061.55,-129249.65,-118508.10,-106813.17,-122301.23,-114147.50,-133260.63,
2017,Highway Fund,Gasoline Tax,0336,ATV Rec Fund,-13457.07,-14551.87,-15081.46,-13161.68,-13428.94,-12987.64,-12808.09,-11743.64,-10584.73,-12119.53,-11311.53,-13205.56,
2017,Highway Fund,Gasoline Tax,0337,Boat Fac Fund,-192113.96,-207743.41,-215303.85,-187896.93,-191712.49,-185412.33,-182849.03,-167653.00,-151108.22,-173019.13,-161484.08,-188523.37,
2017,Highway Fund,Gasoline Tax,0338,ATV Safety,-13457.07,-14551.87,-15081.46,-13161.67,-13428.94,-12987.64,-12808.09,-11743.64,-10584.73,-12119.53,-11311.53,-13205.56,
2017,Highway Fund,Gasoline Tax,0339,Gas Tx Marine,-62679.09,-67778.36,-70245.02,-61303.24,-62548.10,-60492.62,-59656.31,-54698.46,-49300.56,-56449.21,-52685.78,-61507.62,
2017,Other Special Revenue,Property Tax,0106,Re Est Tx ,29198410.16,-104771.40,-3797220.78,4445629.22,-479554.79,38303.64,-11981.80,323023.65,136250.30,369613.54,6346.48,95099.35,
2017,Other Special Revenue,Property Tax,0161,Int Real Est.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2017,Other Special Revenue,Property Tax,0170,Re Est Tr,1509538.16,1647186.38,1231810.01,897705.26,1764113.53,1413991.81,1291675.36,1095935.47,747366.79,1093432.93,975150.94,1460538.59,
2017,Other Special Revenue,Property Tax,0181,Per Prop,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2017,Other Special Revenue,Property Tax,0182,Auto Ex,151078.61,141765.55,181367.19,131850.96,130938.17,101868.99,87157.20,87590.08,103894.50,126953.46,139531.15,176210.50,
2017,Other Special Revenue,Property Tax,0183,Boat Ex,5835.90,3221.80,1607.80,336.50,0.00,78.60,201.50,471.50,126.10,378.50,2648.65,6078.10,
2017,Other Special Revenue,Motor Fuel Tax,0308,7.5%  Transcap,297427.02,310189.51,300145.83,341179.11,293524.61,328130.48,290727.83,263776.69,308493.01,244772.19,290164.19,509844.50,
2017,Other Special Revenue,Motor Fuel Tax,0321,Gas Tax,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2017,Other Special Revenue,Motor Fuel Tax,0329,7.5%  Transcap,1290545.68,1395538.19,1446326.20,1262217.35,1287848.74,1245526.77,1228307.54,1126226.60,1015085.34,1162274.14,1084786.23,1266425.50,
2017,Other Special Revenue,Motor Fuel Tax,0331,Aero. Gas,89066.33,149495.77,116029.70,113062.59,80056.76,72831.90,12112.80,48558.79,93472.15,22872.35,80118.89,102262.08,
2017,Other Special Revenue,Motor Fuel Tax,0332,Refunds,0.00,0.00,-5953.74,-12931.92,0.00,0.00,0.00,-10115.88,0.00,-10591.33,0.00,-16526.79,
2017,Other Special Revenue,Motor Fuel Tax,0335,Snow Trail Fund,135798.70,146846.63,152190.83,132817.83,135514.92,131061.55,129249.65,118508.10,106813.17,122301.23,114147.50,133260.63,
2017,Other Special Revenue,Motor Fuel Tax,0336,ATV Rec Fund,13457.07,14551.87,15081.46,13161.68,13428.94,12987.64,12808.08,11743.64,10584.73,12119.53,11311.53,13205.56,
2017,Other Special Revenue,Motor Fuel Tax,0337,Boat Fac Fund,192113.96,207743.41,215303.85,187896.93,191712.49,185412.33,182849.03,167653.00,151108.22,173019.13,161484.08,188523.37,
2017,Other Special Revenue,Motor Fuel Tax,0338,ATV Safety,13457.07,14551.87,15081.46,13161.67,13428.95,12987.64,12808.09,11743.64,10584.73,12119.53,11311.53,13205.56,
2017,Other Special Revenue,Motor Fuel Tax,0339,Gas Tx Marine,62679.09,67778.36,70245.02,61303.24,62548.10,60492.62,59656.31,54698.46,49300.56,56449.21,52685.78,61507.62,
2017,Other Special Revenue,Other Tax,0401,1040 Payments,2708611.94,0.00,0.00,2274488.32,0.00,0.00,2118634.56,0.00,0.00,3806364.96,0.00,55967.41,
2017,Other Special Revenue,Other Tax,0402,Withhold,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18267.00,15027.00,16097.00,0.00,0.00,
2017,Other Special Revenue,Other Tax,0621,Sale Tx,-15.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2017,Other Special Revenue,Other Tax,0670,Nurse Tax,3317593.95,2922663.83,2959602.03,3064658.25,2927138.05,2711519.30,3140926.74,2958698.63,3037771.89,3121465.11,3234806.48,2765944.19,
2017,Other Special Revenue,Other Tax,0671,Rs Treat,194594.81,136845.06,169297.54,136631.81,138637.48,157443.95,162675.66,164394.87,165272.81,202324.34,155807.57,155203.55,
2017,Other Special Revenue,Other Tax,0675,Service Prov.,3734105.71,3562509.01,3551427.57,3781340.91,3618140.16,3782401.86,3447321.80,3686503.14,3277801.63,3877088.11,3617385.93,3774736.48,
2017,Other Special Revenue,Other Tax,0801,Railroad Tax,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,594557.02,
2017,Other Special Revenue,Other Tax,0821,E-911 Fee,203683.34,213870.47,216709.11,216536.88,219557.20,211642.10,208818.02,227833.03,229711.20,232951.41,254272.07,234945.83,
2017,Other Special Revenue,Other Tax,0906,Fir Inv Tx,288910.00,314820.23,283054.85,377864.00,213155.00,294260.00,842447.31,423779.16,462562.69,358955.14,258353.00,302647.00,
2017,Other Special Revenue,Other Tax,1419,Blueberry,125.37,2392.01,0.00,2348.06,1899907.23,1637.22,0.00,0.00,0.00,0.00,0.00,0.00,
2017,Other Special Revenue,Other Tax,1901,Potato Tx,54236.95,56454.01,29777.79,17016.54,73846.42,53147.25,60266.58,64576.02,67447.05,65412.70,149005.85,76188.35,
2017,Other Special Revenue,Other Tax,1903,Mahog Quah ,5662.80,3820.00,2608.80,1280.40,2121.60,1736.40,838.80,1178.40,1958.40,0.00,2317.20,3406.80,
2017,Other Special Revenue,Other Tax,1913,Hospital tax,0.00,0.00,0.00,0.00,47365884.00,301439.00,0.00,0.00,0.00,0.00,46830713.00,530489.00,
2017,Other Special Revenue,Other Tax,1980,Waste Oil Fee,248649.56,277178.90,256669.70,290398.69,301103.14,235854.00,187269.42,337854.60,206687.36,190285.97,277642.52,201827.76,
2017,Other Special Revenue,Other Tax,2654,Recycle ,399123.62,146973.86,142075.82,404536.22,135782.07,156297.00,458515.84,90168.98,78643.08,301296.51,126752.13,138291.63,
2018,General Fund,Property Tax,0170,Rel Est Tra,1907720.86,618925.97,949724.42,1692410.75,1891348.74,1471245.88,1450815.84,1265239.50,854645.00,1177155.54,1084919.38,1563280.38,
2018,General Fund,Property Tax,0175,Comm For ex ,-3750.14,2698.16,-2781.02,-5449.02,614.16,1110.46,-7.33,-13716.30,2053531.63,-2386.21,2023.13,21062.82,
2018,General Fund,Estate Tax,0212,Estate TX,1722036.24,32176.18,3237476.78,170293.14,2077051.54,1164358.00,666327.13,897924.75,287603.84,1179036.15,2058919.00,308205.75,
2018,General Fund,Motor Fuel Tax,0334,Gas TX IF&W,24634.36,26149.45,27484.51,23147.77,24167.94,22470.64,22883.92,21584.34,18907.28,21079.11,20563.74,25922.37,
2018,General Fund,Individual Income Tax,0401,Payments,6257451.81,5765480.89,9399777.21,15829667.00,6970141.62,5907944.00,4139559.01,8383557.00,22882382.00,163376776.30,12612037.00,9166024.00,
2018,General Fund,Individual Income Tax,0402,Withhold,84490294.02,122941038.84,91894884.34,110397024.00,129688112.23,109973832.00,128788834.37,120329376.00,119489360.00,107947535.24,124602168.00,106461184.00,
2018,General Fund,Individual Income Tax,0403,Estimate,5538595.07,6681905.90,64575437.84,7391028.00,5017411.29,43637796.00,77631461.00,2443525.00,3976196.75,39186863.66,3959558.00,52666700.00,
2018,General Fund,Individual Income Tax,0404,Fiduciary,-336676.14,518273.97,2097947.73,149628.84,389241.11,411535.47,3549856.21,137828.86,375802.66,9098933.86,-742346.25,1712641.25,
2018,General Fund,Individual Income Tax,0408,Refunds,-7606825.55,-4579316.94,-5017410.19,-8570763.00,-6983055.50,-3573048.75,-6573431.80,-88098296.00,-110873056.00,-78517084.96,-25581088.00,-16598359.00,
2018,General Fund,Corporate Income Tax,0415,Payments,3541239.94,1558655.20,6154017.91,2560014.00,1441249.61,2310841.25,2654211.47,2176869.50,5956644.50,21464018.12,2441119.75,1264070.25,
2018,General Fund,Corporate Income Tax,0417,Estimate Pay,8053030.68,2941904.41,33228624.06,5876594.50,2516121.78,30483496.00,8545218.99,5021227.50,11033256.00,29365718.18,7100346.50,35373324.00,
2018,General Fund,Corporate Income Tax,0418,Refunds,-340784.90,-3318198.35,-673837.07,-1304189.25,-11878062.47,-9277719.00,-3800295.57,-4894584.50,-2195816.25,-2104766.67,-6239356.50,-1297139.38,
2018,General Fund,Cigarette & Tobacco Tax,0511,Cig Tx,5606750.50,10506731.91,12050372.53,9432455.00,11567617.17,6995831.50,11859653.67,8135055.50,10251708.00,7887974.13,10674983.00,14176778.00,
2018,General Fund,Cigarette & Tobacco Tax,0512,Tob Tx,438142.47,1243814.00,1175034.69,1183464.50,1932205.08,535791.56,1108057.00,1744316.50,493511.81,1699357.14,1077767.25,1172327.63,
2018,General Fund,Sales & Use Tax,0621,Sales Tx,127527730.76,135512656.61,140323331.09,122691712.00,107936591.48,103468816.00,116141674.16,83291280.00,85450904.00,98260124.22,99093768.00,124076568.00,
2018,General Fund,Sales & Use Tax,0623,Use Tax,8816694.37,6198308.91,2522887.37,11028757.00,6363445.84,2588454.25,13475997.02,5892747.50,4512650.00,6656994.06,6549989.50,8283693.50,
2018,General Fund,Sales & Use Tax,0625,Spec Tx Ref,48833.40,63217.25,40273.45,28561.19,115219.12,26679.16,18563.50,165594.16,82868.26,-1693.11,0.00,-204408.23,
2018,General Fund,Sales & Use Tax,0631,Sale Abat,-51408.23,-69331.19,-68113.43,-518185.81,-699055.25,-93915.20,-331879.68,-67682.08,-207521.14,-278966.02,-126076.77,-102162.12,
2018,General Fund,Sales & Use Tax,0633,Use Abat,-47441.69,-206192.94,-106977.42,-55921.00,-36986.87,-56565.44,-56905.26,-45702.28,-111204.88,-45770.19,-75788.62,-38636.53,
2018,General Fund,Sales & Use Tax,0675,Service Prov.,5501114.44,4974113.13,4968158.56,5123539.50,4866614.34,4867893.00,4917656.49,4756737.50,4748922.00,4989675.23,4858839.00,5028595.00,
2018,General Fund,Business & Special Industry Tax,0822,Tele Prop ,,1201.51,0.00,1505.62,365.38,183.29,0.00,0.00,6218724.50,0.00,0.00,0.00,
2018,General Fund,Business & Special Industry Tax,0901,Insur Prem ,-2393.74,-1041.99,323726.00,8748520.00,2498975.00,359545.00,68270.00,1744698.00,13273122.00,11702382.23,5526154.50,26293172.00,
2018,General Fund,Business & Special Industry Tax,0903,Unauth Ins,30749.24,6154.34,1206.00,420328.41,68978.89,694.66,67927.68,61724.04,585955.75,504887.35,335881.25,848570.00,
2018,General Fund,Business & Special Industry Tax,1195,Container Fee,114628.32,133268.86,170297.00,144244.06,243253.03,227696.09,361887.32,175886.84,171479.91,127645.00,223508.70,108769.41,
2018,General Fund,Business & Special Industry Tax,1493,Milk Handling,426757.14,415360.34,282157.96,233843.23,41804.63,335652.50,286344.67,386689.38,520313.69,771763.14,633142.00,582240.81,
2018,General Fund,Business & Special Industry Tax,1903,Mahog Qua,,,,,,,,,,,,,
2018,General Fund,Business & Special Industry Tax,1913,Hospital tax,,,,,,,,,,,,,
2018,Highway Fund,Special Fuel Tax,0308,7.5%  Transcap,-28265.59,-289949.76,-310699.12,-348204.03,-308073.82,-312195.59,-297122.35,-279222.66,-270310.50,-285484.80,-260058.70,-216674.70,
2018,Highway Fund,Special Fuel Tax,0311,Spec Fu ,1151028.54,4640798.23,4987878.32,4980093.50,4643522.87,5129281.50,4454734.70,4801453.00,5102600.50,4076991.81,4260312.50,3447145.25,
2018,Highway Fund,Special Fuel Tax,0312,Use Fuel,-232151.85,-138330.36,-600241.29,-211812.55,-177054.97,-574304.06,-280759.63,-145438.73,-729270.50,-128402.97,-180866.94,-634225.56,
2018,Highway Fund,Special Fuel Tax,0325,Off-H Ref,-542002.20,-694922.13,-244982.09,-125560.34,-358816.94,-392369.41,-212477.06,-473720.94,-769189.75,-142124.89,-611996.19,76076.29,
2018,Highway Fund,Special Fuel Tax,0326,Spec Int,,,,,,,,,,,,,
2018,Highway Fund,Gasoline Tax,0321,Gas Tax,18266213.91,19407130.39,20495670.48,17257818.00,17929345.69,16656776.00,16963183.94,16030647.00,14385684.00,15708835.52,15257499.00,19243804.00,
2018,Highway Fund,Gasoline Tax,0322,Gas Tx Ref,-21739.36,-13268.41,-12652.77,-37589.78,-24213.59,-17016.60,-17386.37,-31978.62,-53141.47,-11155.40,-26788.80,-48000.50,
2018,Highway Fund,Gasoline Tax,0329,7.5%  Transcap,-1333938.01,-1415979.25,-1488272.28,-1253440.00,-1308681.66,-1216773.75,-1239152.55,-1253428.00,-1023819.63,-1141423.43,-1113516.00,-1403683.00,
2018,Highway Fund,Gasoline Tax,0333,Shrinkage,-2456.26,-218838.38,-130430.19,-79046.70,-8502.26,0.00,0.00,-15221.83,-331489.97,-88358.69,-3031.08,0.00,
2018,Highway Fund,Gasoline Tax,0334,Gas TX IF&W,-24634.36,-26149.45,-27484.51,-23147.77,-24167.94,-22470.64,-22883.92,-21584.34,-18907.28,-21079.11,-20563.74,-25922.37,
2018,Highway Fund,Gasoline Tax,0335,Snow Trail Fund,-140364.70,-148997.55,-156604.64,-131894.22,-137707.08,-128035.99,-130390.82,-122985.93,-107732.24,-120107.20,-117170.61,-147703.67,
2018,Highway Fund,Gasoline Tax,0336,ATV Rec Fund,-13909.54,-14765.02,-15518.85,-13070.15,-13646.18,-12687.82,-12921.17,-12187.38,-10675.80,-11902.11,-11611.11,-14636.80,
2018,Highway Fund,Gasoline Tax,0337,Boat Fac Fund,-198573.46,-210786.32,-221548.05,-186590.31,-194813.73,-181132.06,-184463.45,-173987.77,-152408.44,-169915.23,-165760.88,-208955.88,
